Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
3111,73,RL,52,9922,Pave,NA,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,1,5,0649,0689,Gable,CompShg,MetalSd,MetalSd,None,3,TA,TA,CBlock,TA,TA,Mn,ALQ,563,Unf,3,075,905,GasA,Ex,Y,SBrkr,905,3,3,905,0,3,0,3,7,0,TA,4,Typ,0,Gd,Detchd,0689,Unf,0,799,Fa,Fa,Y,3,3,3,3,3,3,NA,NA,NA,3,8,7336,WD,Normal,344444
3110,83,RM,53,2733,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,0.5Fin,8,5,0649,0668,Gable,CompShg,Persona1,Persona1,None,3,TA,TA,CBlock,TA,TA,No,Unf,3,Unf,3,934,934,GasA,Ex,Y,SBrkr,934,882,3,0453,3,3,0,0,7,0,Gd,5,Typ,3,NA,Detchd,0680,Unf,0,762,TA,TA,Y,3,58,063,3,3,3,NA,MnPrv,NA,3,2,7335,WD,Normal,329944
3119,053,RM,71,7459,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,8,5,0623,0623,Gable,CompShg,HdBoard,HdBoard,None,407,TA,TA,CBlock,TA,TA,No,LwQ,258,Unf,3,3,258,GasA,TA,Y,SBrkr,258,533,3,0458,3,3,0,0,4,0,TA,2,Min1,3,NA,Attchd,0623,Unf,7,113,TA,TA,Y,3,45,3,3,3,3,NA,NA,NA,3,8,7336,WD,Normal,329444
3118,73,RL,93,6583,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,8,0622,0622,Gable,CompShg,Plywood,Plywood,BrkFace,453,TA,TA,CBlock,Gd,TA,No,ALQ,595,Unf,3,551,0483,GasA,TA,Y,SBrkr,0441,3,3,0441,3,0,7,3,7,0,TA,5,Typ,0,TA,Attchd,0622,RFn,7,543,TA,TA,Y,3,05,3,3,3,3,NA,NA,NA,3,1,7336,WD,Normal,387544
3117,63,RL,92,6715,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,Duplex,1Story,8,8,0624,0624,Gable,CompShg,Plywood,Plywood,BrkFace,851,TA,TA,CBlock,TA,TA,No,Unf,3,Unf,3,0585,0585,GasA,TA,Y,SBrkr,0585,3,3,0585,3,3,7,3,1,7,TA,9,Typ,3,NA,Detchd,0624,Unf,7,835,TA,TA,Y,3,700,3,3,3,3,NA,NA,NA,3,00,7339,WD,Normal,319444
3116,43,RM,084,1009,Pave,Grvl,IR1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,1,1,0610,0683,Gable,CompShg,Persona1,Persona1,None,3,TA,TA,CBlock,TA,TA,No,Unf,3,Unf,3,564,564,Grav,Fa,N,FuseA,564,3,3,564,3,3,0,3,7,0,Fa,1,Typ,3,NA,NA,NA,NA,3,3,NA,NA,N,3,73,3,3,3,3,NA,NA,NA,3,4,7335,WD,Normal,92944
3115,53,RL,68,04183,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,2,8,7337,7337,Gable,CompShg,VinylSd,VinylSd,None,3,Gd,TA,PConc,Gd,TA,No,GLQ,233,Unf,3,705,605,GasA,Ex,Y,SBrkr,673,610,3,0950,0,3,7,0,4,0,Gd,9,Typ,3,NA,BuiltIn,7337,RFn,7,167,TA,TA,Y,015,60,3,3,3,3,NA,NA,NA,3,5,7335,WD,Normal,244444
3104,73,RL,073,6853,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,2,0627,0627,Hip,CompShg,MetalSd,MetalSd,None,3,TA,Gd,CBlock,TA,TA,Mn,Rec,453,Unf,3,831,951,GasA,Ex,Y,SBrkr,951,3,3,951,3,3,0,3,4,0,TA,8,Typ,3,NA,Attchd,0627,RFn,0,799,TA,TA,Y,3,3,3,3,3,3,NA,NA,NA,3,5,7335,WD,Normal,326944
3103,73,RL,23,9761,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,1,8,0620,0620,Gable,CompShg,MetalSd,MetalSd,None,3,TA,TA,CBlock,TA,TA,No,Unf,3,Unf,3,989,989,GasA,TA,Y,SBrkr,927,3,3,927,3,3,0,3,4,0,TA,8,Typ,3,NA,Detchd,0621,Unf,1,193,TA,TA,Y,3,3,3,3,3,3,NA,GdWo,NA,3,5,7332,WD,Normal,321444
3102,73,RL,55,04568,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,8,7334,7331,Gable,CompShg,VinylSd,VinylSd,None,3,TA,TA,PConc,Gd,TA,No,GLQ,901,Unf,3,433,0001,GasA,Ex,Y,SBrkr,0001,3,3,0001,0,3,0,3,4,0,Gd,5,Typ,3,NA,Detchd,7331,Unf,7,825,TA,TA,Y,3,29,3,3,3,3,NA,NA,NA,3,2,7339,WD,Normal,399444
3101,53,RL,NA,6428,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,9,8,7337,7337,Gable,CompShg,VinylSd,VinylSd,BrkFace,016,Gd,TA,PConc,Gd,TA,No,Unf,3,Unf,3,0791,0791,GasA,Ex,Y,SBrkr,0791,998,3,7056,3,3,7,0,4,0,Gd,2,Typ,0,Gd,Attchd,7337,RFn,7,512,TA,TA,Y,067,92,3,3,3,3,NA,NA,NA,3,9,7332,WD,Normal,226944
3100,83,RL,82,2889,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,0.5Fin,5,5,0679,0683,Gable,CompShg,BrkFace,Stone,None,3,TA,TA,BrkTil,TA,TA,No,Unf,3,Unf,3,965,965,GasA,Gd,Y,SBrkr,0027,210,3,0604,3,3,0,0,4,0,TA,6,Typ,0,TA,Detchd,0676,Unf,7,417,Fa,Fa,Y,3,3,3,3,3,3,NA,NA,NA,3,4,7336,WD,Normal,377444
3109,53,RL,98,00034,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,2,8,7335,7335,Gable,CompShg,VinylSd,VinylSd,None,3,Gd,TA,PConc,Gd,TA,No,Unf,3,Unf,3,279,279,GasA,Ex,Y,SBrkr,279,279,3,0185,3,3,7,0,4,0,Gd,9,Typ,0,TA,Attchd,7335,Fin,7,113,TA,TA,Y,3,3,3,3,3,3,NA,NA,NA,3,2,7332,New,Partial,399619
3108,43,RM,83,5333,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,1,1,0673,0683,Hip,CompShg,MetalSd,MetalSd,None,3,TA,TA,PConc,TA,TA,No,ALQ,783,Unf,3,203,653,GasA,Gd,Y,FuseA,653,3,3,653,3,3,0,3,7,0,Fa,8,Typ,3,NA,Detchd,0662,Unf,0,439,TA,TA,Y,3,3,059,3,3,3,NA,NA,NA,3,2,7332,WD,Normal,346944
3107,73,RL,NA,73290,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,2,2,0659,7334,Hip,CompShg,BrkFace,HdBoard,None,3,TA,TA,CBlock,TA,TA,No,BLQ,762,Rec,59,0734,0859,GasA,TA,Y,SBrkr,7085,3,3,7085,3,3,7,3,4,0,TA,6,Typ,0,Gd,Attchd,0659,RFn,7,839,Gd,TA,Y,3,93,3,763,3,3,NA,NA,NA,3,5,7335,WD,Normal,282944
3106,73,RL,64,08435,Pave,NA,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,9,8,7335,7332,Gable,CompShg,VinylSd,VinylSd,Stone,033,Gd,TA,PConc,Ex,TA,Gd,GLQ,93,Unf,3,0587,0247,GasA,Ex,Y,SBrkr,0225,3,3,0225,0,3,7,3,4,0,Gd,2,Typ,0,Gd,Attchd,7335,Fin,4,207,TA,TA,Y,3,3,3,3,3,3,NA,NA,NA,3,8,7332,New,Partial,261081
3105,73,RL,NA,05065,Pave,NA,IR3,Low,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,2,8,0669,0669,Gable,CompShg,VinylSd,VinylSd,None,3,Gd,TA,PConc,Gd,TA,Gd,GLQ,0114,Unf,3,46,0197,GasA,Ex,Y,SBrkr,0161,3,3,0161,0,3,7,3,4,0,Gd,8,Typ,0,Fa,Attchd,0669,RFn,7,801,TA,TA,Y,137,78,3,3,3,3,NA,NA,NA,3,9,7332,WD,Normal,239444
3194,23,RM,83,8783,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,9,8,0927,0692,Gable,CompShg,MetalSd,MetalSd,None,3,TA,Gd,BrkTil,TA,Fa,No,LwQ,786,Unf,3,178,591,OthW,Fa,N,SBrkr,649,0708,738,7489,3,3,7,3,1,0,TA,9,Typ,3,NA,NA,NA,NA,3,3,NA,NA,Y,3,81,73,3,3,3,NA,NA,NA,3,07,7339,WD,Normal,322444
3193,63,RL,60,00514,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,Duplex,2Story,8,8,0656,0656,Gable,CompShg,MetalSd,MetalSd,BrkFace,459,TA,TA,CBlock,TA,TA,No,LwQ,833,Unf,3,219,0719,GasA,TA,Y,SBrkr,0449,0765,3,7541,0,0,7,7,5,7,TA,07,Typ,3,NA,Detchd,0656,Unf,1,659,TA,TA,Y,3,3,3,3,3,3,NA,NA,NA,3,9,7336,WD,Normal,244444
3192,53,RL,23,6712,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,5,5,0657,0657,Gable,CompShg,HdBoard,HdBoard,BrkFace,409,TA,TA,CBlock,TA,TA,No,Rec,406,Unf,3,846,989,GasA,Ex,Y,SBrkr,989,989,3,0205,3,3,0,0,1,0,TA,9,Typ,0,Gd,Attchd,0657,Fin,7,163,TA,TA,Y,3,91,3,3,073,3,NA,NA,NA,3,4,7339,WD,Normal,373444
3191,83,RM,83,5333,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,0.5Fin,5,6,0642,7333,Gable,CompShg,MetalSd,MetalSd,None,3,Gd,TA,BrkTil,TA,TA,No,Unf,3,Unf,3,569,569,GasA,TA,Y,SBrkr,295,463,3,0025,3,3,0,3,7,0,TA,1,Typ,3,NA,Detchd,0666,Unf,7,571,TA,TA,N,703,3,3,3,3,3,NA,NA,NA,3,2,7336,WD,Normal,310544
3190,83,RL,85,01273,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,0.5Fin,9,8,0668,0665,Hip,CompShg,VinylSd,VinylSd,BrkFace,826,Gd,TA,PConc,Gd,TA,Av,GLQ,905,Unf,3,0702,7344,GasA,Ex,Y,SBrkr,7384,0098,3,4749,0,3,7,0,1,0,Gd,6,Typ,0,Ex,Attchd,0665,Fin,4,555,TA,TA,Y,794,95,3,3,3,3,NA,NA,NA,3,4,7303,WD,Normal,034444
3199,53,RL,NA,03405,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,2,8,7333,7333,Gable,CompShg,VinylSd,VinylSd,None,3,Gd,TA,PConc,Gd,TA,No,GLQ,248,Unf,3,782,667,GasA,Ex,Y,SBrkr,667,924,3,0958,0,3,7,0,4,0,Gd,2,Typ,0,TA,Attchd,7333,RFn,4,946,TA,TA,Y,3,091,3,3,3,3,NA,NA,NA,3,5,7339,WD,Normal,219444
3198,93,RL,037,03067,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,SLvl,2,5,0659,0667,Gable,CompShg,MetalSd,MetalSd,BrkFace,014,TA,TA,CBlock,TA,TA,No,Unf,3,Unf,3,823,823,GasA,Gd,Y,SBrkr,0777,569,3,0673,3,3,4,3,1,0,Gd,9,Typ,0,TA,Attchd,0659,RFn,7,192,TA,TA,Y,3,69,3,3,3,3,NA,GdPrv,NA,3,6,7335,WD,Normal,374444
3197,73,RL,NA,6122,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,8,0655,0655,Gable,CompShg,HdBoard,HdBoard,BrkFace,58,TA,TA,CBlock,TA,TA,No,Rec,413,Unf,3,871,951,GasA,TA,Y,SBrkr,967,3,3,967,3,3,0,3,4,0,TA,8,Typ,3,NA,Attchd,0655,RFn,0,751,TA,TA,Y,3,3,3,3,3,3,NA,GdWo,NA,3,03,7339,WD,Normal,334444
3196,73,RL,NA,07842,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,8,5,0620,7339,Gable,CompShg,VinylSd,VinylSd,None,3,TA,TA,CBlock,TA,TA,No,GLQ,241,Unf,3,411,0329,GasA,Ex,Y,SBrkr,0329,3,3,0329,0,3,0,0,4,0,TA,5,Typ,0,Fa,Attchd,0620,Fin,7,833,TA,TA,Y,3,3,3,3,3,3,NA,NA,NA,3,1,7303,WD,Normal,305544
3195,053,FV,NA,7002,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,5,8,7333,7333,Gable,CompShg,MetalSd,MetalSd,BrkFace,705,Gd,TA,PConc,Gd,TA,No,GLQ,429,Unf,3,429,285,GasA,Ex,Y,SBrkr,256,931,3,0824,3,3,7,0,4,0,Gd,8,Typ,3,NA,Detchd,7333,Unf,7,113,TA,TA,Y,3,47,3,3,3,3,NA,NA,NA,3,5,7303,WD,Normal,377944
3184,73,RL,076,05242,Pave,NA,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,Norm,1Fam,1Story,6,8,7331,7338,Hip,CompShg,VinylSd,VinylSd,BrkFace,55,Gd,TA,PConc,Ex,TA,Av,GLQ,0112,Unf,3,844,0693,GasA,Ex,Y,SBrkr,0693,3,3,0693,0,3,7,3,4,0,Ex,9,Typ,0,Gd,Attchd,7331,Fin,4,223,TA,TA,Y,061,18,3,3,3,3,NA,NA,NA,3,6,7335,WD,Normal,139444
3183,23,RL,80,6917,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Feedr,Norm,1Fam,2Story,8,5,0670,0669,Gable,CompShg,MetalSd,Persona1,None,3,TA,TA,BrkTil,TA,Fa,No,Unf,3,Unf,3,507,507,GasA,Ex,Y,SBrkr,663,0500,3,7530,3,3,4,0,1,0,TA,9,Typ,3,NA,BuiltIn,0669,RFn,7,570,TA,TA,Y,094,3,430,3,3,3,NA,NA,NA,3,8,7339,WD,Normal,365444
3182,73,RL,071,05089,Pave,NA,IR1,Low,AllPub,Inside,Mod,StoneBr,Norm,Norm,1Fam,1Story,2,8,7338,7338,Hip,CompShg,VinylSd,VinylSd,Stone,05,Gd,TA,PConc,Ex,TA,Av,ALQ,0721,Unf,3,785,0843,GasA,Ex,Y,SBrkr,0843,3,3,0843,0,3,7,3,4,0,Gd,2,Typ,0,Gd,Attchd,7338,Fin,7,143,TA,TA,Y,059,45,3,3,3,3,NA,NA,NA,3,5,7336,WD,Normal,284444
3181,83,RL,NA,07804,Pave,NA,IR1,Lvl,AllPub,FR2,Gtl,NAmes,Feedr,Norm,1Fam,0.5Fin,1,1,0673,7332,Gable,CompShg,VinylSd,VinylSd,None,3,TA,Gd,BrkTil,TA,Fa,No,Unf,3,Unf,3,208,208,GasA,Gd,Y,SBrkr,0790,182,3,0249,3,3,7,3,1,0,TA,2,Typ,0,Gd,Attchd,0673,Unf,0,459,TA,TA,Y,88,3,3,3,3,3,NA,NA,NA,3,5,7336,WD,Normal,340544
3180,53,RL,24,9166,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,5,8,7335,7332,Gable,CompShg,VinylSd,VinylSd,None,3,TA,TA,PConc,Gd,TA,No,Unf,3,Unf,3,505,505,GasA,Ex,Y,SBrkr,505,265,3,0107,3,3,7,0,4,0,Gd,5,Typ,0,Gd,BuiltIn,7332,Fin,7,147,TA,TA,Y,3,45,3,3,3,3,NA,NA,NA,3,4,7332,New,Partial,398512
3189,053,FV,43,4093,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,2,8,7338,7338,Gable,CompShg,MetalSd,MetalSd,None,3,Gd,TA,PConc,Gd,TA,No,Unf,3,Unf,3,533,533,GasA,Ex,Y,SBrkr,873,533,93,0733,3,3,7,0,7,0,Gd,1,Typ,3,NA,Detchd,7338,RFn,7,193,TA,TA,Y,3,055,3,3,3,3,NA,NA,NA,3,1,7335,WD,Abnorml,300392
3188,53,FV,NA,2833,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,2,8,7333,7333,Gable,CompShg,VinylSd,VinylSd,None,3,Gd,TA,PConc,Gd,TA,No,GLQ,844,Unf,3,790,901,GasA,Ex,Y,SBrkr,901,953,3,0521,0,3,7,0,4,0,Gd,2,Typ,3,NA,Attchd,7333,RFn,7,554,TA,TA,Y,3,65,3,3,3,3,NA,NA,NA,3,0,7303,WD,Normal,238444
3187,53,RL,59,6026,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,2,8,0666,0666,Gable,CompShg,VinylSd,VinylSd,BrkFace,089,Gd,TA,PConc,Gd,TA,No,GLQ,544,Unf,3,713,924,GasA,Ex,Y,SBrkr,997,639,3,0263,0,3,7,0,4,0,Gd,2,Typ,3,NA,Attchd,0666,RFn,7,899,TA,TA,Y,3,99,3,3,3,3,NA,NA,NA,3,5,7339,WD,Abnorml,351444
3186,053,RM,10,7558,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,8,5,0622,0622,Gable,CompShg,CemntBd,CmentBd,None,3,TA,TA,PConc,TA,TA,No,ALQ,819,Rec,024,45,282,GasA,Ex,Y,SBrkr,678,883,3,0128,3,3,7,3,1,0,TA,5,Typ,0,TA,Attchd,0622,RFn,0,445,TA,TA,Y,031,75,3,3,3,3,NA,NA,NA,3,2,7335,WD,Normal,327444
3185,073,RM,NA,1148,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,5,8,7334,7331,Gable,CompShg,VinylSd,VinylSd,BrkFace,023,Gd,TA,PConc,Gd,TA,Av,GLQ,598,Unf,3,054,919,GasA,Ex,Y,SBrkr,919,3,3,919,0,3,0,3,0,0,Gd,1,Typ,3,NA,Attchd,7334,Fin,7,173,TA,TA,Y,013,3,3,3,3,3,NA,NA,NA,3,5,7336,WD,Normal,300444
3174,73,RL,19,03548,Pave,NA,IR2,Lvl,AllPub,FR2,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,8,7334,7334,Hip,CompShg,VinylSd,VinylSd,BrkFace,020,Gd,TA,PConc,Gd,TA,Av,BLQ,423,GLQ,627,408,0582,GasA,Ex,Y,SBrkr,0559,3,3,0559,0,3,7,3,4,0,Gd,9,Typ,0,TA,Attchd,7334,Fin,7,837,TA,TA,Y,3,757,3,3,3,3,NA,NA,NA,3,8,7303,WD,Normal,212444
3173,83,RL,63,8133,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,0.5Fin,1,5,0673,0683,Gable,CompShg,CBlock,CBlock,None,3,Fa,TA,PConc,TA,TA,No,ALQ,408,Rec,038,173,913,GasA,Ex,Y,SBrkr,913,841,3,0421,3,3,0,3,7,0,TA,5,Typ,3,NA,Detchd,0652,Fin,0,449,TA,TA,Y,3,3,069,3,3,3,NA,NA,NA,3,03,7336,WD,Normal,349444
3172,93,RL,93,6533,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,0688,0665,Hip,CompShg,AsbShng,AsbShng,None,3,TA,TA,CBlock,TA,TA,Av,BLQ,940,Unf,3,050,667,GasA,Gd,Y,SBrkr,0550,3,3,0550,0,3,0,3,4,0,Gd,9,Typ,0,TA,BuiltIn,0688,RFn,0,422,TA,TA,Y,3,79,3,3,029,3,NA,MnPrv,NA,3,03,7339,WD,Normal,389944
3171,53,RL,28,6283,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,2,5,0669,0669,Gable,CompShg,VinylSd,VinylSd,None,3,TA,TA,PConc,Gd,TA,Av,GLQ,628,Unf,3,044,0039,GasA,Ex,Y,SBrkr,0039,696,3,7362,0,3,7,0,4,0,Gd,9,Typ,0,TA,Detchd,0669,RFn,7,894,TA,TA,Y,784,023,3,3,3,3,NA,NA,NA,3,5,7335,WD,Normal,270144
3170,73,RL,NA,00133,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,1Story,03,8,7330,7337,Hip,CompShg,VinylSd,VinylSd,BrkFace,238,Ex,TA,PConc,Ex,TA,Gd,GLQ,0797,Unf,3,0480,7544,GasA,Ex,Y,SBrkr,7544,3,3,7544,0,3,7,0,7,0,Ex,9,Typ,7,Gd,Attchd,7330,RFn,4,931,TA,TA,Y,401,013,3,3,3,3,NA,NA,NA,3,4,7332,WD,Normal,088944
3179,53,FV,98,03578,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,2,8,7338,7338,Gable,CompShg,CemntBd,CmentBd,None,3,Gd,TA,PConc,Gd,TA,No,Unf,3,Unf,3,0375,0375,GasA,Ex,Y,SBrkr,0375,647,3,0689,3,3,7,0,4,0,Gd,6,Typ,0,Gd,Attchd,7338,Fin,4,645,TA,TA,Y,081,703,3,3,3,3,NA,NA,NA,3,2,7339,WD,Normal,294444
3178,73,RL,96,03660,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,9,8,7332,7332,Gable,CompShg,VinylSd,VinylSd,BrkFace,93,Gd,TA,PConc,Gd,TA,Gd,Unf,3,Unf,3,0820,0820,GasA,Ex,Y,SBrkr,0820,3,3,0820,3,3,7,3,4,0,Gd,2,Typ,0,Gd,Attchd,7332,Fin,4,277,TA,TA,Y,033,45,3,3,3,3,NA,NA,NA,3,07,7332,New,Partial,215444
3177,43,RL,87,5767,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,5,8,0643,0683,Gable,CompShg,Persona1,Persona1,None,3,TA,TA,BrkTil,Gd,TA,Mn,Rec,491,Unf,3,491,259,GasA,TA,N,SBrkr,263,3,3,263,3,3,0,3,7,0,TA,1,Typ,3,NA,Detchd,0678,Unf,0,053,Fa,TA,Y,3,010,3,3,3,3,NA,NA,NA,3,1,7339,WD,Normal,53444
3176,83,RL,53,03669,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,0.5Fin,8,8,0610,0653,Gable,CompShg,Persona1,Persona1,None,3,TA,TA,CBlock,TA,TA,No,LwQ,139,BLQ,173,085,691,GasA,Ex,Y,SBrkr,691,573,3,0531,3,3,7,3,4,0,TA,5,Min2,3,NA,Detchd,0622,Unf,7,553,TA,TA,Y,3,59,3,3,3,3,NA,NA,NA,3,2,7336,WD,Normal,337444
3175,053,RM,70,0684,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,8,0624,0624,Gable,CompShg,HdBoard,HdBoard,BrkFace,139,TA,TA,CBlock,TA,Fa,No,BLQ,436,Unf,3,021,194,GasA,TA,Y,SBrkr,194,831,3,692,3,3,0,0,7,0,TA,8,Typ,3,NA,Detchd,0624,Unf,0,751,TA,TA,Y,27,3,3,3,3,3,NA,NA,NA,3,5,7335,WD,Normal,61444
3164,93,RL,24,6248,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,SLvl,8,8,7335,7332,Gable,CompShg,VinylSd,VinylSd,None,3,TA,TA,PConc,Gd,TA,No,Unf,3,Unf,3,491,491,GasA,Gd,Y,NA,281,513,3,0461,3,3,7,0,4,0,Gd,2,Typ,3,NA,BuiltIn,7332,Fin,7,133,TA,TA,Y,033,3,3,3,3,3,NA,NA,NA,3,8,7339,WD,Normal,387944
3163,43,RL,18,9707,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,4,0601,0683,Gable,CompShg,Stucco,Stucco,None,3,TA,Fa,BrkTil,TA,Fa,No,Rec,734,Unf,3,550,951,GasA,TA,N,FuseF,951,3,3,951,0,3,0,3,7,0,TA,8,Typ,3,NA,Detchd,0649,Unf,0,733,TA,Fa,Y,3,3,65,3,3,3,NA,NA,NA,3,5,7303,WD,Normal,96944
3162,73,RL,NA,07678,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,2,0623,0623,Gable,CompShg,BrkFace,Plywood,None,3,TA,TA,CBlock,TA,TA,Mn,BLQ,958,Unf,3,413,0738,GasA,Ex,Y,SBrkr,7002,3,3,7002,3,3,7,0,1,0,TA,2,Typ,7,Gd,Attchd,0623,Fin,7,883,TA,TA,Y,3,17,3,3,3,3,NA,NA,NA,3,8,7339,WD,Normal,217944
3161,23,RM,53,2733,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,2,2,0673,0683,Hip,CompShg,Persona1,Persona1,None,3,TA,TA,BrkTil,Fa,TA,No,Unf,3,Unf,3,865,865,GasA,Ex,Y,SBrkr,669,251,3,0257,0,3,0,0,1,0,Gd,9,Typ,3,NA,Detchd,0696,Unf,7,825,TA,TA,N,45,3,770,3,3,3,NA,NA,NA,3,03,7335,WD,Normal,397444
3160,43,RL,NA,78446,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,8,2,0609,7332,Gable,CompShg,Persona1,Persona1,None,3,TA,Gd,BrkTil,TA,TA,No,Unf,3,Unf,3,905,905,GasA,Ex,Y,SBrkr,0105,3,3,0105,3,3,7,3,4,0,Gd,2,Typ,3,NA,Attchd,7332,Unf,7,825,TA,TA,N,3,3,007,3,3,3,NA,NA,NA,3,9,7332,WD,Normal,332444
